OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,SiteEnergyUse(kBtu),ComplianceStatus,Outlier,usage_type
26909,2016,NonResidential,Residence Hall,Chi Omega Fraternity of Washington,4549 18th Ave. NE,Seattle,WA,98105.0,8823902515,4,NORTHEAST,47.66289,-122.30863,1926,1.0,3,27487,0,27487,Residence Hall/Dormitory,Residence Hall/Dormitory,27487.0,,,,,,1594504.875,Compliant,,Mono-usage
26911,2016,NonResidential,Residence Hall,Sigma Chi Fraternity,4505 18th Ave NE,Seattle,WA,98105.0,8823902585,4,NORTHEAST,47.66164,-122.30874,1926,1.0,4,23616,0,23616,Residence Hall/Dormitory,Residence Hall/Dormitory,23616.0,,,,,,1656420.25,Compliant,,Mono-usage
26922,2016,NonResidential,Residence Hall,Upstairs Downstairs Apartments,4538 18th AVE NE,Seattle,WA,98105.0,8823902795,4,NORTHEAST,47.66238,-122.30801,1976,1.0,3,33448,0,33448,Residence Hall/Dormitory,Residence Hall/Dormitory,33448.0,,,,,,998633.5,Compliant,,Mono-usage
26924,2016,Nonresidential COS,Mixed Use Property,Yesler Community Center,917 E Yesler Way,Seattle,WA,98122.0,9821700009,2,EAST,47.60153,-122.31986,2005,0.0,2,29508,7120,22388,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Other - Recreation,11074.0,Fitness Center/Health Club/Gym,8183.0,Parking,6569.0,,2217620.0,Compliant,,Multi-usages
26930,2016,NonResidential,Senior Care Community,Seattle Keiro,1601 E. Yesler Way,Seattle,WA,98122.0,9826700565,3,CENTRAL,47.60133,-122.31088,1987,1.0,2,74840,0,74840,Senior Care Community,Senior Care Community,74840.0,,,,,,8268496.5,Compliant,,Mono-usage
26933,2016,Nonresidential COS,Other,Langston Hughes Performing Arts Center,104 17th Ave South,Seattle,WA,98144.0,9826700795,3,CENTRAL,47.60133,-122.31088,1913,1.0,3,20992,0,20992,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,24600.0,Social/Meeting Hall,4625.0,Other - Education,1665.0,,2473302.0,Compliant,,Multi-usages
26939,2016,NonResidential,K-12 School,First Place,172 20th Ave,Seattle,WA,98122.0,9826701245,3,CENTRAL,47.6032,-122.30596,1925,1.0,2,22344,0,22344,K-12 School,K-12 School,22344.0,,,,,,1522596.75,Compliant,,Mono-usage
26956,2016,NonResidential,University,Kerry Hall,710 E. Roy St.,Seattle,WA,98121.0,9831200125,3,EAST,47.62531,-122.32303,1921,1.0,3,31900,0,31900,College/University,College/University,26000.0,,,,,,2466100.0,Compliant,,Mono-usage
26961,2016,Nonresidential COS,Other,Loyal Heights Community Center,2101 NW 77th St,Seattle,WA,98117.0,6021504080,6,BALLARD,47.68475,-122.38257,1950,1.0,2,29417,0,29417,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,18489.0,Fitness Center/Health Club/Gym,8946.0,Pre-school/Daycare,1445.0,,1631479.125,Compliant,,Multi-usages
26973,2016,NonResidential,Mixed Use Property,New Central,657 South Weller Street,Seattle,WA,98104.0,6054550000,2,DOWNTOWN,47.59737,-122.32487,1909,1.0,3,49299,0,49299,"Multifamily Housing, Office, Restaurant",Office,24099.0,Multifamily Housing,23632.0,Restaurant,5320.0,,4729846.5,Compliant,,Multi-usages
26986,2016,NonResidential,Supermarket / Grocery Store,Admiral,2320 42nd Ave SW,Seattle,WA,98116.0,6087100195,1,SOUTHWEST,47.58217,-122.38479,1997,1.0,1,31841,0,31841,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,30899.0,Office,942.0,,,,13140574.0,Compliant,,Multi-usages
26994,2016,NonResidential,Mixed Use Property,Arboretum Court 2,3130 E Madison St,Seattle,WA,98122.0,5332200210,3,EAST,47.627,-122.29153,1988,1.0,2,21036,0,21036,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",Parking,11021.0,Fitness Center/Health Club/Gym,8164.0,Office,7280.0,,2735811.5,Compliant,,Multi-usages
26997,2016,NonResidential,Mixed Use Property,Trader Joes/AAA,4555 Roosevelt Way NE,Seattle,WA,98105.0,5335200281,4,NORTHEAST,47.66272,-122.31798,1999,1.0,2,32928,0,32928,"Office, Other, Parking, Retail Store",Parking,24288.0,Retail Store,16710.0,Office,16128.0,,5652231.0,Compliant,,Multi-usages
27007,2016,NonResidential,Worship Facility,Seattle Community Church,4501 46th Avenue NE,Seattle,WA,98105.0,5364200005,4,NORTHEAST,47.66146,-122.2788,1954,1.0,2,20039,0,20039,Worship Facility,Worship Facility,20039.0,,,,,,104722.2969,Non-Compliant,Low outlier,Mono-usage
27013,2016,NonResidential,Warehouse,Northwest Wholesale Florists,525 S Front Street,Seattle,WA,98108.0,5367200820,2,GREATER DUWAMISH,47.54761,-122.32759,1960,1.0,1,44476,0,44476,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,41256.0,,,,,,1368120.5,Compliant,,Mono-usage
27016,2016,NonResidential,Small- and Mid-Sized Office,"Pacific Georgetown Center, LLC",6363 7th Ave S.,Seattle,WA,98108.0,5367201500,2,GREATER DUWAMISH,47.54494,-122.32543,1969,1.0,1,35017,0,35017,"Non-Refrigerated Warehouse, Office, Parking",Office,19785.0,Non-Refrigerated Warehouse,10234.0,Parking,0.0,,1295485.25,Compliant,,Multi-usages
27020,2016,NonResidential,Residence Hall,Alpha Delta Pi Chapter House,1805 NE 47th,Seattle,WA,98177.0,8823902825,4,NORTHEAST,47.66281,-122.30819,1950,1.0,3,29084,0,29084,Residence Hall/Dormitory,Residence Hall/Dormitory,26000.0,,,,,,1632498.625,Compliant,,Mono-usage
27080,2016,NonResidential,Worship Facility,Japanese Presbyterian Church,1801 24th Avenue South,Seattle,WA,98144.0,3881900570,3,SOUTHEAST,47.58671,-122.30201,1963,1.0,2,22952,0,22952,"Parking, Worship Facility",Worship Facility,22962.0,Parking,0.0,,,,470666.6875,Compliant,,Multi-usages
27117,2016,NonResidential,Warehouse,N W WAREHOUSE,6540 5TH PL S,Seattle,WA,98108.0,5367201635,2,GREATER DUWAMISH,47.54443,-122.32688,1976,1.0,1,21040,0,21040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21040.0,,,,,,592088.125,Compliant,,Mono-usage
27122,2016,NonResidential,Warehouse,Cedar Heights,6535 5th Place South,Seattle,WA,98108.0,5367201865,2,GREATER DUWAMISH,47.54491,-122.32758,1951,1.0,2,28032,0,28032,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,,,,,,1321065.0,Compliant,,Mono-usage
27131,2016,NonResidential,Distribution Center,Pacific Rubber Inc,6720 E Marginal Way S,Seattle,WA,98108.0,5367204010,2,GREATER DUWAMISH,47.54333,-122.32792,1974,1.0,1,25620,0,25620,Distribution Center,Distribution Center,25620.0,,,,,,550324.1875,Compliant,,Mono-usage
27141,2016,NonResidential,Warehouse,(ID27141) TSUE CHONG BUILDING,800 S Weller St,Seattle,WA,98144.0,5391600310,2,DOWNTOWN,47.59775,-122.32219,1992,1.0,3,33238,0,33238,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33238.0,,,,,,1632472.0,Compliant,,Mono-usage
27142,2016,NonResidential,K-12 School,St. James Cathedral Place,803 Terry,Seattle,WA,98104.0,5392100010,3,EAST,47.60745,-122.32542,1912,1.0,4,27800,0,27800,K-12 School,K-12 School,11093.0,,,,,,1181428.75,Compliant,,Mono-usage
27145,2016,NonResidential,Large Office,719 2nd Ave (Millennium Tower),719 2nd Ave,Seattle,WA,98104.0,5530510000,7,DOWNTOWN,47.60331,-122.33389,2000,1.0,6,706176,0,706176,"Bank Branch, Office, Parking",Office,222807.0,Parking,78049.0,Bank Branch,5171.0,20172016,13270687.0,Compliant,,Multi-usages
27162,2016,NonResidential,Supermarket / Grocery Store,West Seattle Thriftway,4201 SW MORGAN ST,Seattle,WA,98136.0,5637500005,1,SOUTHWEST,47.54427,-122.38609,1998,1.0,1,33706,0,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,,,,,,8687690.0,Compliant,,Mono-usage
27184,2016,NonResidential,Mixed Use Property,property #10,1050 w nickerson/1050 w Ewing st.,Seattle,WA,98119.0,7443001620,7,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133,1961,1.0,2,37600,0,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,Other,16200.0,Office,3000.0,,2171751.5,Compliant,,Multi-usages
27244,2016,NonResidential,Other,Knights of Columbus,722 E Union St,Seattle,WA,98122.0,7502500045,3,EAST,47.61314,-122.32262,1912,1.0,3,33708,0,33708,Other,Other,33708.0,,,,,,786324.0,Compliant,,Mono-usage
27303,2016,NonResidential,Other,EMERSON,1249 NE 145TH ST,Seattle,WA,98155.0,6632300641,5,North,47.73368,-122.31366,1948,1.0,2,47237,0,47237,Other,Other,47661.0,,,,,,5981430.0,Compliant,,Mono-usage
27378,2016,NonResidential,Supermarket / Grocery Store,Safeway 1550 - Roosevelt Way,7300 Roosevelt Way NE,Seattle,WA,98115.0,6716700415,4,NORTHEAST,47.68217,-122.31675,1997,1.0,1,76585,38585,38000,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,41447.0,Parking,0.0,,,,13906080.0,Compliant,,Multi-usages
27381,2016,NonResidential,Worship Facility,Cross & Crown Church,4554 12th Ave NE,Seattle,WA,98105.0,6746700035,4,NORTHEAST,47.66295,-122.31494,1938,1.0,3,26373,0,26373,Worship Facility,Worship Facility,26373.0,,,,,,964236.0,Compliant,,Mono-usage
27389,2016,NonResidential,Small- and Mid-Sized Office,Leschi Lakecenter,120 Lakeside,Seattle,WA,98122.0,4114601145,3,CENTRAL,47.60207,-122.28481,1956,6.0,2,75868,0,75868,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,50379.0,Restaurant,12622.0,Retail Store,6662.0,,3605749.75,Compliant,,Multi-usages
27406,2016,NonResidential,Mixed Use Property,The GreenLind Building,340 15th Ave E,Seattle,WA,98112.0,4232401365,3,EAST,47.62164,-122.31238,1947,1.0,2,21656,0,21656,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,5656.0,Other - Public Services,5561.0,Restaurant,5090.0,,1607972.25,Compliant,,Multi-usages
27455,2016,Nonresidential COS,Distribution Center,The Seattle Public Library - Queen Anne Storage Facility,1529 Fourth Ave W,Seattle,WA,98119.0,4232903170,7,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1921,1.0,3,23040,0,23040,Distribution Center,Distribution Center,23040.0,,,,,,421430.0,Compliant,,Mono-usage
27456,2016,NonResidential,Other,ATWATER,1503 3RD AVE W,Seattle,WA,98119.0,4232903455,7,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1956,1.0,2,36771,0,36771,Other,Other,34856.0,,,,,,5447076.5,Compliant,,Mono-usage
27482,2016,NonResidential,Warehouse,8000 5th Ave S,8000 5th Ave s,Seattle,WA,98108.0,7327901685,1,GREATER DUWAMISH,47.53104,-122.32784,1977,1.0,1,24024,0,24024,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,14314.0,Other - Services,9710.0,,,,375773.5938,Compliant,,Multi-usages
27488,2016,NonResidential,Warehouse,West Coast Wire Rope & Rigging Inc,7777 7th Ave South,Seattle,WA,98108.0,7327903120,1,GREATER DUWAMISH,47.53326,-122.32579,1953,1.0,1,42420,0,42420,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,27420.0,Other,10000.0,Office,5000.0,,965425.1875,Compliant,,Multi-usages
27494,2016,NonResidential,Distribution Center,Pacific Western Agencies,7700 2nd Ave S,Seattle,WA,98108.0,7327904585,1,GREATER DUWAMISH,47.53379,-122.33063,1979,1.0,1,36982,0,36982,"Distribution Center, Office",Distribution Center,34382.0,Office,2600.0,,,,374753.8125,Compliant,,Multi-usages
27504,2016,NonResidential,Warehouse,WHECO,7417 4TH AVE S,Seattle,WA,98108.0,7327906465,1,GREATER DUWAMISH,47.53651,-122.32954,1964,1.0,2,23400,0,23400,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,20002.0,Office,3374.0,Parking,0.0,,439266.9063,Compliant,,Multi-usages
27532,2016,NonResidential,Other,Color Craft Building,621 2nd Ave N,Seattle,WA,98109.0,5457300570,7,MAGNOLIA / QUEEN ANNE,47.62518,-122.35317,1948,1.0,2,30720,0,30720,"Office, Other, Parking",Other,28120.0,Parking,1600.0,Office,1000.0,,1683064.25,Compliant,,Multi-usages
27553,2016,NonResidential,Warehouse,DAE II,676 S Industrial Way,Seattle,WA,98108.0,7376600035,2,GREATER DUWAMISH,47.56626,-122.3244,1972,1.0,1,23232,0,23232,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23232.0,,,,,,127374.0,Compliant,,Mono-usage
27554,2016,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,Seattle,WA,98108.0,7376600060,2,GREATER DUWAMISH,47.56501,-122.3248,1974,1.0,1,35046,0,35046,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32546.0,,,,,,1063269.125,Compliant,,Mono-usage
27561,2016,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,Seattle,WA,98108.0,7376600250,2,GREATER DUWAMISH,47.56477,-122.32628,1961,1.0,1,25577,0,25577,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,13349.0,Non-Refrigerated Warehouse,8228.0,Office,4000.0,,895784.6875,Compliant,,Multi-usages
27562,2016,NonResidential,Warehouse,MVI 7th Avenue,4329 7th Ave S,Seattle,WA,98108.0,7376600270,2,GREATER DUWAMISH,47.56448,-122.32484,1974,1.0,1,43380,0,43380,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,,,,,,405062.0,Compliant,,Mono-usage
27567,2016,NonResidential,Small- and Mid-Sized Office,4010 Associates,4010 Stone Way North,Seattle,WA,98020.0,4452300055,4,LAKE UNION,47.65576,-122.34208,1995,1.0,3,20410,0,20410,Office,Office,20410.0,,,,,,2720238.25,Compliant,,Mono-usage
27587,2016,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,Seattle,WA,98133.0,5464300065,5,NORTHWEST,47.70349,-122.33424,1983,1.0,3,24696,6300,18396,"Office, Parking",Office,18396.0,Parking,6300.0,,,,624125.625,Compliant,,Multi-usages
27598,2016,NonResidential,Worship Facility,St. Andrew Kim,11700 1st Ave. NE,Seattle,WA,98125.0,6411600330,5,NORTHWEST,47.71479,-122.32824,2002,1.0,1,24955,0,24955,Worship Facility,Worship Facility,24955.0,,,,,,689803.0,Compliant,,Mono-usage
27668,2016,NonResidential,Other,Bailey Boushay House,2720 East Madison,Seattle,WA,98112.0,5016001680,3,Central,47.62342,-122.29688,1991,1.0,3,34074,0,34074,Other/Specialty Hospital,Other/Specialty Hospital,34074.0,,,,,,8521989.0,Compliant,,Mono-usage
27673,2016,NonResidential,Hotel,Hotel1000,1000 1st Ave.,Seattle,WA,98104.0,5017300000,7,DOWNTOWN,47.60505,-122.3361,2006,0.0,10,392552,22225,370327,"Hotel, Parking",Hotel,198400.0,Parking,52400.0,,,,17457560.0,Compliant,,Multi-usages
27703,2016,NonResidential,Worship Facility,(ID27703) International Full Gospel Fellowship,12345 8TH AVE NE,Seattle,WA,98125.0,6413600295,5,North,47.71856,-122.32084,1961,1.0,2,76475,0,76475,"Other - Education, Worship Facility",Worship Facility,45442.0,Other - Education,31033.0,,,,1765813.625,Compliant,,Multi-usages
27704,2016,NonResidential,K-12 School,Seattle Jewish Community School,12351 8th Ave NE,Seattle,WA,98125.0,6413600296,5,North,47.71923,-122.32171,1988,1.0,2,32961,0,32961,K-12 School,K-12 School,32961.0,,,,,,1573155.0,Compliant,,Mono-usage
27721,2016,Nonresidential COS,Other,The Seattle Public Library - Greenwood Branch,8016 Greenwood Ave N,Seattle,WA,98103.0,6430500081,6,NORTHWEST,47.6875,-122.35496,2004,1.0,1,27376,14570,12806,"Library, Parking",Library,12806.0,Parking,0.0,,,,1082920.125,Compliant,,Multi-usages
27816,2016,NonResidential,Other,Son Shone Inn,1808 18th Ave,Seattle,WA,98122.0,5707500120,3,Central,47.61796,-122.30847,1911,1.0,3,25200,0,25200,Other - Lodging/Residential,Other - Lodging/Residential,25200.0,,,,,,1242666.25,Compliant,,Mono-usage
27821,2016,NonResidential,Supermarket / Grocery Store,70500866 -- Northgate,11100 Roosevelt Way NE,Seattle,WA,98125.0,5724500615,5,North,47.70941,-122.31707,1996,1.0,1,44755,0,44755,Supermarket/Grocery Store,Supermarket/Grocery Store,46978.0,,,,,,11521140.0,Compliant,,Mono-usage
27825,2016,NonResidential,Other,AKER'S VOLKS-PORSCHE REPAIR (ID27825),1414 BROADWAY,Seattle,WA,98122.0,6003000020,3,EAST,47.61340332,-122.3203506,1907,1.0,2,22320,0,22320,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,,,,,,209644.9063,Compliant,,Mono-usage
27828,2016,NonResidential,Mixed Use Property,905 E Pike St,905 E Pike St,Seattle,WA,98122.0,6003000035,3,EAST,47.6139,-122.32034,1912,1.0,3,24000,0,24000,"Office, Other, Retail Store",Office,12000.0,Other,6000.0,Retail Store,6000.0,,932083.5,Compliant,,Multi-usages
27830,2016,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,1221 E Pike St.,Seattle,WA,98122.0,6003000070,3,EAST,47.61393,-122.31589,1920,1.0,3,23422,0,23422,Office,Office,23422.0,,,,,,2701872.0,Compliant,,Mono-usage
27833,2016,NonResidential,Other,Sound Mental Health,1600 East Olive St,Seattle,WA,98122.0,7234600405,3,EAST,47.61674,-122.31111,1975,5.0,2,38879,11328,27551,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,38879.0,,,,,,3371659.75,Compliant,,Mono-usage
27838,2016,NonResidential,Mixed Use Property,Madison Crossing,1600 E. Madison St.,Seattle,WA,98122.0,7234600515,3,EAST,47.61554,-122.31098,1998,1.0,5,53034,14625,38409,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,22486.0,Supermarket/Grocery Store,14257.0,Parking,13308.0,,3392129.0,Compliant,,Multi-usages
27869,2016,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,Seattle,WA,98112.0,6003000220,3,EAST,47.61481,-122.31536,1920,1.0,2,23040,0,23040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23040.0,,,,,,79711.79688,Compliant,,Mono-usage
27874,2016,NonResidential,Warehouse,20172- Seattle / Capitol,1515 13th Ave,Seattle,WA,98122.0,6003000375,3,EAST,47.61469,-122.31596,1958,1.0,2,61880,0,61880,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61880.0,,,,,,595936.5,Compliant,,Mono-usage
27882,2016,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,Seattle,WA,98122.0,6003000605,3,EAST,47.61556,-122.32048,1925,1.0,2,27938,0,27938,"Office, Retail Store",Office,13917.0,Retail Store,13188.0,,,,1027394.313,Compliant,,Multi-usages
27891,2016,NonResidential,Other,University VW,4724 Roosevelt Way NE,Seattle,WA,98105.0,6746701575,4,NORTHEAST,47.66386,-122.31715,1924,1.0,2,21600,0,21600,"Other - Services, Retail Store",Other - Services,32580.0,Retail Store,9650.0,,,,1623657.0,Compliant,,Multi-usages
27892,2016,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,Seattle,WA,98105.0,6746701655,4,NORTHEAST,47.66506,-122.31656,1929,1.0,3,27908,0,27908,Other,Other,21886.0,,,,,,2028125.625,Compliant,,Mono-usage
27903,2016,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,Seattle,WA,98104.0,6600770000,2,DOWNTOWN,47.59951,-122.32033,2000,1.0,3,54969,0,54969,Retail Store,Retail Store,54969.0,,,,,,3724098.25,Compliant,,Mono-usage
27922,2016,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,Seattle,WA,98122.0,7234600135,3,CENTRAL,47.61395,-122.31253,1951,1.0,2,36825,0,36825,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,44340.0,Worship Facility,10415.0,Social/Meeting Hall,4925.0,,1755072.75,Compliant,,Multi-usages
27928,2016,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,Seattle,WA,98122.0,7234600310,3,EAST,47.61546,-122.31195,1958,1.0,3,25834,0,25834,Office,Office,31822.0,,,,,,2076289.625,Compliant,,Mono-usage
27947,2016,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,Seattle,WA,98102.0,6762700860,3,EAST,47.63193,-122.32126,1929,1.0,1,37700,0,37700,Worship Facility,Worship Facility,52225.0,,,,,,3481727.5,Compliant,,Mono-usage
27969,2016,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,Seattle,WA,98122.0,7234601100,3,Central,47.61608,-122.30967,2004,1.0,6,97229,0,97229,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,45300.0,Parking,35973.0,Retail Store,16956.0,,1021754.688,Compliant,,Multi-usages
27982,2016,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,Seattle,WA,98103.0,4310701210,5,NORTHWEST,47.69898,-122.34162,1982,1.0,3,25111,0,25111,"Non-Refrigerated Warehouse, Office, Parking",Office,14256.0,Non-Refrigerated Warehouse,7850.0,Parking,0.0,,954352.6875,Compliant,,Multi-usages
28019,2016,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,3218 W. Barrett St.,Seattle,WA,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1.0,2,31805,0,31805,Worship Facility,Worship Facility,31805.0,,,,,,1641667.0,Compliant,,Mono-usage
28020,2016,NonResidential,K-12 School,Our Lady of Fatima School & Gym,3301 W. Dravus St.,Seattle,WA,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1.0,1,20811,0,20811,K-12 School,K-12 School,20811.0,,,,,,1267348.5,Compliant,,Mono-usage
28025,2016,Nonresidential COS,Warehouse,CSC Meter Shop (G),1010 8th Ave S,Seattle,WA,98134.0,6834700175,2,GREATER DUWAMISH,47.59393,-122.32211,1967,1.0,2,22058,0,22058,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,12644.0,Office,7286.0,,,,1987334.75,Compliant,,Multi-usages
28029,2016,NonResidential,Refrigerated Warehouse,Plymouth Poultry,4500 7th Ave S,Seattle,WA,98108.0,7376600690,2,GREATER DUWAMISH,47.56268,-122.32364,1970,1.0,1,22890,0,22890,"Office, Refrigerated Warehouse",Refrigerated Warehouse,43452.0,Office,2890.0,,,,10005787.0,Compliant,,Multi-usages
28030,2016,NonResidential,Other,Sunny Arms,707 S. Snoqualmie St.,Seattle,WA,98112.0,7376600720,2,GREATER DUWAMISH,47.56166,-122.3237,1907,1.0,5,36000,0,36000,Other,Other,36000.0,,,,,,1111293.75,Compliant,,Mono-usage
28033,2016,NonResidential,Distribution Center,"Park Manor, LLC",601-619 S. Snoqualmie Street,Seattle,WA,98108.0,7376600765,2,GREATER DUWAMISH,47.5616,-122.32603,1971,1.0,1,28320,0,28320,"Distribution Center, Parking",Distribution Center,28320.0,Parking,0.0,,,,4236396.5,Compliant,,Multi-usages
28053,2016,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,6800 35TH AVE NE,Seattle,WA,98115.0,4361200005,4,NORTHEAST,47.67816,-122.28998,1955,1.0,1,29079,0,29079,Worship Facility,Worship Facility,29079.0,,,,,,861643.6875,Compliant,,Mono-usage
28066,2016,NonResidential,Small- and Mid-Sized Office,Madison Park,4020 East Madison,Seattle,WA,98112.0,4385700325,3,EAST,47.63441,-122.28061,1982,1.0,3,28848,9616,19232,"Office, Parking",Office,19232.0,Parking,9616.0,,,,726917.5,Compliant,,Multi-usages
28081,2016,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,3977 Leary Way NW,Seattle,WA,98107.0,7442000545,6,Ballard,47.65564,-122.36191,1988,1.0,2,20535,0,20535,"Distribution Center, Office",Office,13600.0,Distribution Center,8200.0,,,,1835804.0,Compliant,,Multi-usages
28086,2016,NonResidential,Laboratory,Environmental Laboratory,322 W Ewing Street,Seattle,WA,98119.0,7442001430,7,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147,1985,1.0,2,43025,0,43025,"Laboratory, Other",Laboratory,29527.0,Other,13498.0,,,,9393108.0,Compliant,,Multi-usages
28476,2016,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,6100 6th Ave S,Seattle,WA,98108.0,5367201155,2,GREATER DUWAMISH,47.54769,-122.3251,1965,1.0,1,30800,0,30800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30800.0,,,,,,485971.0,Compliant,,Mono-usage
29170,2016,NonResidential,Mixed Use Property,Chief Seattle Club/Monterey Lofts,410 2nd Avenue Extenstion South,Seattle,WA,98104.0,1562700010,3,EAST,47.59901628,-122.3315077,1900,1.0,3,22168,0,22168,"Multifamily Housing, Other - Entertainment/Public Assembly",Multifamily Housing,11084.0,Other - Entertainment/Public Assembly,11084.0,,,,1784385.25,Compliant,,Multi-usages
29214,2016,NonResidential,Warehouse,1001-1005 6th Ave. S,1005 6th Avenue S,Seattle,WA,98134.0,7666204800,2,GREATER DUWAMISH,47.59416,-122.3267,1922,1.0,1,37400,0,37400,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,27271.0,Supermarket/Grocery Store,5706.0,Distribution Center,4473.0,,924192.6875,Compliant,,Multi-usages
29550,2016,NonResidential,Large Office,605 Union Station,605 5th Ave S,Seattle,WA,98104.0,8809700040,2,DOWNTOWN,47.59666,-122.32768,2000,1.0,11,268130,0,268130,Office,Office,268130.0,,,,,20162015201420132012201020092008,15026352.0,Compliant,,Mono-usage
29551,2016,NonResidential,Small- and Mid-Sized Office,625 Union Station,625 5th Ave. S,Seattle,WA,98104.0,8809700040,2,DOWNTOWN,47.59706,-122.32813,2000,1.0,11,68452,0,68452,"Bank Branch, Office",Office,61665.0,Bank Branch,6787.0,,,201720162015,3782378.25,Compliant,,Multi-usages
29552,2016,NonResidential,Large Office,705 5th Avenue,705 5th Ave S,Seattle,WA,98104.0,8809700040,2,DOWNTOWN,47.59634,-122.32807,2000,1.0,11,273185,0,273185,Office,Office,281566.0,,,,,20162015201020092008,14709151.0,Compliant,,Mono-usage
29612,2016,NonResidential,K-12 School,Villa Academy - Main bldg.,5001 NE 50TH ST,Seattle,WA,98105.0,1025049038,4,NORTHEAST,47.66368,-122.27324,1924,1.0,3,97500,0,97500,K-12 School,K-12 School,97500.0,,,,,,3736960.0,Compliant,,Mono-usage
