OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ComplianceStatus,Outlier,usage_type,BuildingAge,BuildingRatio,IsMultiUse,NumberPropertyUses
20522,2016,NonResidential,Warehouse,MB Warehouse LLC,2028 21st Ave S,Seattle,WA,98144.0,1498302235,2,GREATER DUWAMISH,47.58482,-122.30501,1.0,2,31000,0,31000,Non-Refrigerated Warehouse,31000.0,,,,,,Compliant,,Mono-usage,46,1.0,0,1
21549,2016,NonResidential,Laboratory,410 W. Harrison,410 W. Harrison St.,Seattle,WA,98119.0,1992200045,7,MAGNOLIA / QUEEN ANNE,47.6224,-122.36248,1.0,2,34416,0,34416,Laboratory,20649.0,Office,13767.0,Parking,2000.0,,Compliant,,Multi-usages,54,1.0,1,3
340,2016,NonResidential,Small- and Mid-Sized Office,The Pioneer Building,600 First Ave,Seattle,WA,98104.0,0939000150,7,DOWNTOWN,47.60219,-122.33347,1.0,6,89355,0,89355,Office,82355.0,Retail Store,7000.0,,,,Compliant,,Multi-usages,116,1.0,1,2
21955,2016,NonResidential,Small- and Mid-Sized Office,Magnolia Center,3214 W McGraw St,Seattle,WA,98199.0,2225039036,7,MAGNOLIA / QUEEN ANNE,47.63981,-122.39907,1.0,3,23910,0,23910,Office,20000.0,Retail Store,3910.0,,,,Compliant,,Multi-usages,89,1.0,1,2
25451,2016,NonResidential,Restaurant,Yale Street Landing  and Ocean Alexander,1001 Fairview Ave N,Seattle,WA,98109.0,4088803010,3,LAKE UNION,47.62902,-122.33173,1.0,2,26519,0,26519,Restaurant,13592.0,Office,12927.0,,,,Compliant,,Multi-usages,38,1.0,1,2
453,2016,NonResidential,Small- and Mid-Sized Office,701 Dexter,701 Dexter Avenue North,Seattle,WA,98119.0,2249000245,7,MAGNOLIA / QUEEN ANNE,47.62566,-122.34287,1.0,6,95721,33921,61800,Office,95721.0,Parking,31746.0,,,,Compliant,,Multi-usages,32,0.6456263515842918,1,2
553,2016,NonResidential,Distribution Center,South Seattle Distribution Center- 3844,3844 1ST AVE S,Seattle,WA,98134.0,6172900010,2,GREATER DUWAMISH,47.56874,-122.33303,1.0,1,101101,0,101101,Distribution Center,101101.0,,,,,,Compliant,,Mono-usage,67,1.0,0,1
36587,2016,NonResidential,Other,Meredith Mathews East Madison YMCA,1700 23rd Ave,Seattle,WA,98122.0,9828200095,3,CENTRAL,47.61674,-122.30207,1.0,1,45000,0,45000,Fitness Center/Health Club/Gym,45000.0,Swimming Pool,0.0,,,,Compliant,,Multi-usages,25,1.0,1,2
23910,2016,NonResidential,Small- and Mid-Sized Office,ifo and associates,1265 s main st,Seattle,WA,98144.0,3320000095,3,CENTRAL,47.59976,-122.31441,1.0,3,25200,0,25200,Office,16000.0,Retail Store,8000.0,,,,Compliant,,Multi-usages,109,1.0,1,2
779,2016,NonResidential,Large Office,Administration Building,500 5TH AVE,Seattle,WA,98104.0,0942000920,7,DOWNTOWN,47.6029,-122.32927,1.0,9,224857,0,224857,Office,204993.0,,,,,,Compliant,,Mono-usage,45,1.0,0,1
23701,2016,NonResidential,Warehouse,Rung Building,1136 S. Albro Place,Seattle,WA,98108.0,3467800005,2,GREATER DUWAMISH,47.5465,-122.31704,1.0,1,31900,0,31900,Non-Refrigerated Warehouse,28000.0,Office,4000.0,,,,Compliant,,Multi-usages,53,1.0,1,2
25660,2016,NonResidential,Small- and Mid-Sized Office,Union Trust Annex,117 S. Main,Seattle,WA,98104.0,5247800365,7,DOWNTOWN,47.59979,-122.33339,1.0,4,27838,0,27838,Office,27838.0,,,,,,Compliant,,Mono-usage,114,1.0,0,1
26933,2016,Nonresidential COS,Other,Langston Hughes Performing Arts Center,104 17th Ave South,Seattle,WA,98144.0,9826700795,3,CENTRAL,47.60133,-122.31088,1.0,3,20992,0,20992,Performing Arts,24600.0,Social/Meeting Hall,4625.0,Other - Education,1665.0,,Compliant,,Multi-usages,103,1.0,1,3
21177,2016,NonResidential,Small- and Mid-Sized Office,4 Nick,4 Nickerson,Seattle,WA,98109.0,1972206360,7,MAGNOLIA / QUEEN ANNE,47.64976,-122.35684,1.0,3,40067,0,40067,Office,40067.0,,,,,,Compliant,,Mono-usage,30,1.0,0,1
24532,2016,NonResidential,Warehouse,Kenyon Industrial Park Building B,121 S Kenyon Street,Seattle,WA,98108.0,3224049007,1,GREATER DUWAMISH,47.5316,-122.333,1.0,1,44000,0,44000,Non-Refrigerated Warehouse,45449.0,,,,,,Compliant,,Mono-usage,46,1.0,0,1
786,2016,NonResidential,Other,J D OTT COMPANY (2244 6th Ave S),2244 6th Avenue S,Seattle,WA,98134.0,7666203489,2,GREATER DUWAMISH,47.58251,-122.32528,1.0,1,66133,0,66133,Other,60787.0,Office,13805.0,Non-Refrigerated Warehouse,2408.0,,Compliant,,Multi-usages,31,1.0,1,3
30,2016,NonResidential,University,Main Campus Center,1000 Lenora St.,Seattle,WA,98121.0,0660001420,7,DOWNTOWN,47.61816,-122.33629,1.0,7,126593,0,126593,College/University,125000.0,,,,,,Compliant,,Mono-usage,88,1.0,0,1
577,2016,NonResidential,Small- and Mid-Sized Office,NorthWay West Building,10700 Meridian Ave North,Seattle,WA,98144.0,2926049490,5,NORTHWEST,47.70732,-122.33279,1.0,6,86483,0,86483,Office,86483.0,Parking,0.0,,,,Compliant,,Multi-usages,35,1.0,1,2
26460,2016,NonResidential,Warehouse,Mariner Square LLC,1900 N Northlake Way,Seattle,WA,98103.0,4083307185,4,LAKE UNION,47.64748,-122.33435,1.0,2,78716,0,78716,Non-Refrigerated Warehouse,41275.0,Office,29399.0,Retail Store,6278.0,,Compliant,,Multi-usages,37,1.0,1,4
558,2016,NonResidential,Supermarket / Grocery Store,70500858 -- North Seattle,1531 NE 145th Street,Seattle,WA,98155.0,6632300290,5,NORTH,47.73315,-122.3105,1.0,1,58480,0,58480,Supermarket/Grocery Store,44431.0,,,,,,Compliant,,Mono-usage,36,1.0,0,1
673,2016,NonResidential,Retail Store,#8944 West Seattle,7345 Delridge Way SW,Seattle,WA,98106.0,7985400295,1,DELRIDGE,47.53655,-122.36377,0.0,1,94713,0,94713,Retail Store,109758.0,,,,,,Compliant,,Mono-usage,11,1.0,0,1
729,2016,NonResidential,Distribution Center,Gensco Incorporated,1703 6th Ave S,Seattle,WA,98134.0,7666204590,2,GREATER DUWAMISH,47.58772,-122.32686,1.0,1,111908,0,111908,Distribution Center,109090.0,,,,,,Compliant,,Mono-usage,29,1.0,0,1
404,2016,NonResidential,Retail Store,O'Shea Building,501 Pine Street,Seattle,WA,98101.0,1975700115,7,DOWNTOWN,47.61159,-122.33601,1.0,4,79957,0,79957,Retail Store,35694.0,Office,29723.0,,,,Compliant,,Multi-usages,102,1.0,1,2
22312,2016,Nonresidential COS,Other,The Seattle Public Library - Ballard Branch,5614 22nd Ave. N.W.,Seattle,WA,98107.0,2767700235,6,BALLARD,47.66984,-122.3842,1.0,1,30576,15576,15000,Library,15000.0,Other - Services,3100.0,,,,Compliant,,Multi-usages,12,0.4905808477237048,1,2
25553,2016,NonResidential,Hotel,J & M HOTEL BUILDING (ID25553),210 1St Ave S,Seattle,WA,98104.0,5247800130,7,DOWNTOWN,47.60035,-122.33379,1.0,3,25450,0,25450,Hotel,25450.0,,,,,,Non-Compliant,Low outlier,Mono-usage,116,1.0,0,1
23673,2016,NonResidential,Small- and Mid-Sized Office,2300 Eastlake,2300 Eastlake Ave E,Seattle,WA,98102.0,2902200980,4,LAKE UNION,47.63995,-122.32557,1.0,3,25912,7956,17956,Office,17332.0,Parking,9162.0,,,,Compliant,,Multi-usages,47,0.6929607903673973,1,2
49945,2016,NonResidential,Senior Care Community,Market Garage,1426 WESTERN AVE,Seattle,WA,98101.0,6598350000,7,DOWNTOWN,47.60898,-122.34213,1.0,3,197395,156000,41395,Senior Care Community,38800.0,Other - Public Services,3650.0,Office,586.0,,Compliant,,Multi-usages,27,0.2097064262012715,1,6
338,2016,NonResidential,Other,Jack R. McDonald Building,1900 9th Ave.,Seattle,WA,98101.0,0660001215,7,DOWNTOWN,47.61598,-122.33448,1.0,11,299070,68432,230638,Other,250000.0,,,,,,Compliant,,Mono-usage,12,0.7711840037449427,0,1
23653,2016,NonResidential,Small- and Mid-Sized Office,Ship Canal,146 North Canal Street,Seattle,WA,98103.0,7759900000,6,LAKE UNION,47.65103,-122.35541,1.0,3,48924,0,48924,Office,31325.0,Parking,13143.0,,,,Compliant,,Multi-usages,27,1.0,1,2
24102,2016,NonResidential,Warehouse,Ingersoll Rand Building,2724 6th Avenue S,Seattle,WA,98134.0,7666203664,2,GREATER DUWAMISH,47.57895,-122.32551,1.0,1,20520,0,20520,Non-Refrigerated Warehouse,15400.0,Office,5120.0,,,,Compliant,,Multi-usages,50,1.0,1,2
24225,2016,NonResidential,Distribution Center,2900,2900 4th ave. so.,Seattle,WA,98134.0,7666204180,2,GREATER DUWAMISH,47.57747,-122.32844,1.0,1,41248,0,41248,Distribution Center,41430.0,,,,,,Compliant,,Mono-usage,79,1.0,0,1
20552,2016,NonResidential,Retail Store,OLD WESTERN STEEL CASTING CO,3300 1ST AVE S,Seattle,WA,98134.0,1327300008,2,GREATER DUWAMISH,47.57403,-122.3336,1.0,1,20000,0,20000,Retail Store,20000.0,,,,,,Compliant,,Mono-usage,102,1.0,0,1
27455,2016,Nonresidential COS,Distribution Center,The Seattle Public Library - Queen Anne Storage Facility,1529 Fourth Ave W,Seattle,WA,98119.0,4232903170,7,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1.0,3,23040,0,23040,Distribution Center,23040.0,,,,,,Compliant,,Mono-usage,95,1.0,0,1
23408,2016,NonResidential,Hotel,Hotel - The Baroness Hotel,1005 Spring Street,Seattle,WA,98104.0,8590901030,3,EAST,47.60958,-122.32646,1.0,6,35770,0,35770,Hotel,35770.0,,,,,,Compliant,,Mono-usage,88,1.0,0,1
333,2016,NonResidential,Large Office,Plaza 600,600 Stewart Street,Seattle,WA,98101.0,0659000555,7,DOWNTOWN,47.61391,-122.33725,1.0,20,265851,32334,233517,Office,226454.0,Parking,29214.0,,,201720102007,Compliant,,Multi-usages,47,0.8783754810025165,1,2
24259,2016,NonResidential,Other,Seattle Medical Post Acute Care,555 16th Ave,Seattle,WA,98122.0,7942600675,3,CENTRAL,47.60775,-122.31198,1.0,4,45082,0,45082,Other/Specialty Hospital,45082.0,,,,,,Compliant,,Mono-usage,43,1.0,0,1
26731,2016,NonResidential,Small- and Mid-Sized Office,Dearborn Bldg.,624 S. Dearborn Bldg.,Seattle,WA,98134.0,5247801801,2,DOWNTOWN,47.5962,-122.32548,1.0,2,26510,0,26510,Office,30800.0,,,,,,Compliant,,Mono-usage,46,1.0,0,1
50224,2016,Nonresidential COS,Other,Queen Anne Pool,1920 1st Ave W,Seattle,WA,,1794501150,7,MAGNOLIA / QUEEN ANNE,47.63644,-122.35784,1.0,1,13157,0,13157,Other - Recreation,7583.0,Fitness Center/Health Club/Gym,5574.0,Swimming Pool,0.0,,Compliant,,Multi-usages,42,1.0,1,3
21310,2016,NonResidential,Retail Store,DILLER BUILDING (ID21310),1216 1st Ave.,Seattle,WA,98101.0,1974700170,7,DOWNTOWN,47.60683,-122.33771,1.0,4,34680,0,34680,Retail Store,34680.0,,,,,,Compliant,,Mono-usage,116,1.0,0,1
19565,2016,NonResidential,Warehouse,(ID19565) Nelson Trucking,9747 M L KING JR WAY S,Seattle,WA,98118.0,0323049146,2,GREATER DUWAMISH,47.51399,-122.27946,1.0,1,26380,0,26380,Non-Refrigerated Warehouse,23620.0,Office,2760.0,,,,Compliant,,Multi-usages,37,1.0,1,2
20614,2016,NonResidential,Self-Storage Facility,HGA Investment LLC,14 S Idaho St,Seattle,WA,98134.0,1824049070,2,GREATER DUWAMISH,47.56487,-122.34181,1.0,1,21900,0,21900,Self-Storage Facility,21900.0,,,,,,Compliant,,Mono-usage,64,1.0,0,1
26235,2016,NonResidential,Warehouse,101 S. Dakota,101 S. Dakota,Seattle,WA,98134.0,6172900280,2,GREATER DUWAMISH,47.56683,-122.33358,1.0,2,22324,0,22324,Non-Refrigerated Warehouse,21000.0,,,,,,Compliant,,Mono-usage,75,1.0,0,1
748,2016,NonResidential,Small- and Mid-Sized Office,Pier 70,2801 Alaskan Way,Seattle,WA,98121.0,7666202292,7,DOWNTOWN,47.61472,-122.35566,1.0,3,76893,0,76893,Office,90345.0,Parking,33380.0,Retail Store,15845.0,,Compliant,,Multi-usages,114,1.0,1,3
845,2016,NonResidential,Warehouse,08501-Capitol Hill,1815 12th Ave E,Seattle,WA,98122.0,6003500780,3,EAST,47.61818,-122.31728,1.0,4,132828,0,132828,Non-Refrigerated Warehouse,132828.0,,,,,,Compliant,,Mono-usage,28,1.0,0,1
24451,2016,NonResidential,Warehouse,LOFT BUILDING,1512 11TH AVE,Seattle,WA,98122.0,6003500295,3,EAST,47.61467,-122.31777,1.0,2,43200,0,43200,Non-Refrigerated Warehouse,43200.0,,,,,,Compliant,,Mono-usage,101,1.0,0,1
21364,2016,NonResidential,Other,Pacific Northwest Research,720 Broadway,Seattle,WA,98122.0,1978201421,3,EAST,47.60865694,-122.3205368,1.0,5,45780,11400,34380,Other - Education,45780.0,Parking,4500.0,,,,Compliant,,Multi-usages,28,0.7509829619921363,1,2
776,2016,NonResidential,Medical Office,First Hill Medical Building,515 Minor Avenue,Seattle,WA,98104.0,8590900765,3,EAST,47.60663,-122.32157,1.0,5,188339,99314,89025,Medical Office,81873.0,Parking,67000.0,,,,Compliant,,Multi-usages,28,0.4726848926669463,1,2
20033,2016,NonResidential,Small- and Mid-Sized Office,Lisa Li Building,4907 25th Ave NE,Seattle,WA,98105.0,0925049118,4,NORTHEAST,47.66461,-122.30142,1.0,2,20384,0,20384,Office,25021.0,,,,,,Compliant,,Mono-usage,27,1.0,0,1
24563,2016,NonResidential,Retail Store,Store #5216_8500 35Th Avenue Ne,8500 35Th Avenue Ne,Seattle,WA,98115.0,6844701790,5,NORTHEAST,47.69066,-122.29023,1.0,1,26853,0,26853,Retail Store,20360.0,,,,,,Compliant,,Mono-usage,64,1.0,0,1
27378,2016,NonResidential,Supermarket / Grocery Store,Safeway 1550 - Roosevelt Way,7300 Roosevelt Way NE,Seattle,WA,98115.0,6716700415,4,NORTHEAST,47.68217,-122.31675,1.0,1,76585,38585,38000,Supermarket/Grocery Store,41447.0,Parking,0.0,,,,Compliant,,Multi-usages,19,0.4961807142390808,1,2
21313,2016,NonResidential,Worship Facility,Plymouth Congregational Church,1217 6th Ave,Seattle,WA,98101.0,1975700006,7,DOWNTOWN,47.60867,-122.33265,1.0,3,75058,34510,40548,Worship Facility,75058.0,,,,,,Compliant,,Mono-usage,48,0.540222228143569,0,1
248,2016,Nonresidential COS,Warehouse,SCL SSC Building B,3613 4th Ave S,Seattle,WA,98134.0,7666205660,2,GREATER DUWAMISH,47.57199,-122.32811,1.0,2,58640,0,58640,Non-Refrigerated Warehouse,40831.0,Other - Services,16735.0,Office,11533.0,,Compliant,,Multi-usages,51,1.0,1,4
21088,2016,NonResidential,Small- and Mid-Sized Office,Northlake Plaza,936 N 34TH ST,Seattle,WA,98103.0,1972202635,4,LAKE UNION,47.64904,-122.34609,1.0,3,31417,8110,23307,Office,26295.0,Parking,12890.0,,,,Compliant,,Multi-usages,31,0.7418595028169462,1,2
24950,2016,NonResidential,Other,COIN,811 S MASSACHUSETTS ST,Seattle,WA,98134.0,7666203295,2,GREATER DUWAMISH,47.58754,-122.3224,1.0,1,25460,0,25460,Other,8223.0,,,,,,Compliant,,Mono-usage,64,1.0,0,1
21465,2016,Nonresidential COS,Other,Playhouse,201 Mercer St.,Seattle,WA,98109.0,1988200440,7,DOWNTOWN,47.60219,-122.3313,1.0,1,36314,0,36314,Other,36314.0,,,,,,Compliant,,Mono-usage,54,1.0,0,1
257,2016,NonResidential,Warehouse,Harbor Island: Warehouse E - DNRP-SWD,3235 16TH AVE SW,Seattle,WA,98134.0,7666703020,1,GREATER DUWAMISH,47.57507,-122.35747,0.0,4,79600,0,79600,Non-Refrigerated Warehouse,79600.0,,,,,,Compliant,,Mono-usage,100,1.0,0,1
20241,2016,NonResidential,Other,neptune theatre bldg,1305 n.e. 45th  #101,Seattle,WA,98105.0,1142000235,4,NORTHEAST,47.66097,-122.3139,1.0,3,29636,0,29636,Other - Entertainment/Public Assembly,25096.0,Multifamily Housing,4540.0,,,,Compliant,,Multi-usages,95,1.0,1,2
49697,2016,NonResidential,Mixed Use Property,Prudential Building,114 Alaskan Way S,Seattle,WA,98104.0,5247800025,7,DOWNTOWN,47.60121,-122.33518,1.0,6,74211,0,74211,Office,33279.0,Multifamily Housing,29878.0,Parking,8421.0,,Compliant,,Multi-usages,114,1.0,1,3
20048,2016,NonResidential,Retail Store,NW BLDG,2625 NE 49th Street,Seattle,WA,98105.0,0925049346,4,NORTHEAST,47.66246,-122.29898,1.0,2,54284,0,54284,Retail Store,52784.0,Other,1900.0,,,,Compliant,,Multi-usages,60,1.0,1,2
590,2016,NonResidential,Warehouse,4727 Building,4727 DENVER AVE S,Seattle,WA,98134.0,3573200005,2,GREATER DUWAMISH,47.56089,-122.33474,1.0,2,104786,0,104786,Non-Refrigerated Warehouse,104786.0,,,,,,Compliant,,Mono-usage,47,1.0,0,1
466,2016,NonResidential,Other,VM Seattle Hospital & Medical Center - Buck Pavilion,1100 9th Avenue,Seattle,WA,98101.0,1979200225,3,EAST,47.60953,-122.32793,1.0,8,158738,0,158738,Urgent Care/Clinic/Other Outpatient,158738.0,,,,,,Compliant,,Mono-usage,41,1.0,0,1
20237,2016,NonResidential,Retail Store,(ID20237) Big 5 Corp,4315 UNIVERSITY WAY NE,Seattle,WA,98105.0,1142000160,4,NORTHEAST,47.66033,-122.31348,1.0,3,32960,0,32960,Retail Store,32960.0,,,,,,Compliant,,Mono-usage,116,1.0,0,1
22654,2016,NonResidential,Small- and Mid-Sized Office,Sanborn Building,5325 Ballard Ave NW,Seattle,WA,98107.0,2767702515,6,BALLARD,47.66691,-122.38416,1.0,4,23032,0,23032,Office,14448.0,Restaurant,5300.0,Retail Store,1460.0,,Compliant,,Multi-usages,115,1.0,1,3
21436,2016,Nonresidential COS,Other,Seattle Children's Theatre,201 Thomas St.,Seattle,WA,98109.0,1985200550,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,1.0,2,40600,0,40600,Other,33000.0,,,,,,Compliant,,Mono-usage,24,1.0,0,1
21768,2016,NonResidential,Worship Facility,Mars Hill Church West Seattle,7551 35th Ave. SW,Seattle,WA,98106.0,2492200485,1,SOUTHWEST,47.53439,-122.37699,1.0,1,23562,0,23562,Worship Facility,18278.0,Office,15212.0,,,,Compliant,,Multi-usages,59,1.0,1,2
69,2016,NonResidential,Hotel,Sequim Lodging Corp,226 Aurora Ave N,Seattle,WA,98109.0,1991200940,7,LAKE UNION,47.62025,-122.34314,1.0,6,116300,28200,88100,Hotel,88490.0,Parking,28300.0,,,,Compliant,,Multi-usages,19,0.7575236457437661,0,1
26705,2016,NonResidential,Small- and Mid-Sized Office,Graybar Building,416 Occidental Ave S,Seattle,WA,98104.0,5247800780,2,DOWNTOWN,47.59856,-122.33248,1.0,2,36630,0,36630,Office,22000.0,Distribution Center,11000.0,,,,Compliant,,Multi-usages,86,1.0,1,2
23343,2016,NonResidential,Other,LAKE CITY,12550 26TH AVE NE,Seattle,WA,98125.0,3834500515,5,NORTH,47.72083,-122.29979,1.0,1,30160,0,30160,Other,30139.0,,,,,,Compliant,,Mono-usage,47,1.0,0,1
21822,2016,NonResidential,Distribution Center,Care Medical Equipment,4135 Stone Way North,Seattle,WA,98103.0,2293900185,4,LAKE UNION,47.65791,-122.34274,1.0,1,28080,0,28080,Distribution Center,25580.0,Office,2500.0,,,,Compliant,,Multi-usages,104,1.0,1,2
21216,2016,Nonresidential COS,Other,Mary's Place (PI Bank),1155 (1157) N 130th Ave,Seattle,WA,98133.0,1926049218,5,NORTHWEST,47.72299,-122.34293,1.0,4,25557,0,25557,Residential Care Facility,25557.0,,,,,,Compliant,,Mono-usage,46,1.0,0,1
50226,2016,Nonresidential COS,Mixed Use Property,Van Asselt Community Center,2820 S Myrtle St,Seattle,WA,,7857002030,2,GREATER DUWAMISH,47.53939,-122.29536,1.0,1,18258,0,18258,Other - Recreation,8271.0,Fitness Center/Health Club/Gym,8000.0,Pre-school/Daycare,1108.0,,Compliant,,Multi-usages,78,1.0,1,5
8,2016,NonResidential,Hotel,WARWICK SEATTLE HOTEL (ID8),401 LENORA ST,Seattle,WA,98121.0,0659000970,7,DOWNTOWN,47.61375,-122.34047,1.0,18,175580,62000,113580,Hotel,123445.0,Parking,68009.0,Swimming Pool,0.0,,Compliant,,Multi-usages,36,0.6468846110035311,1,3
23503,2016,NonResidential,Restaurant,Salty's Waterfront Seafood Grill,1936 Harbor Ave SW,Seattle,WA,98126.0,7666706590,1,SOUTHWEST,47.58654,-122.37644,1.0,2,20398,0,20398,Restaurant,19232.0,Office,1166.0,,,,Compliant,,Multi-usages,114,1.0,1,2
26761,2016,NonResidential,Small- and Mid-Sized Office,North Lake Office Bldg.,100 NE Northlake Way,Seattle,WA,98105.0,4206900485,4,LAKE UNION,47.65373,-122.32721,1.0,3,44510,18228,26282,Office,26282.0,Parking,18228.0,,,,Compliant,,Multi-usages,9,0.5904740507751067,1,2
461,2016,NonResidential,Small- and Mid-Sized Office,Northgate Office Building,9750 3rd Ave NE,Seattle,WA,98115.0,2434900100,5,NORTH,47.70063,-122.32487,1.0,4,53730,0,53730,Office,53730.0,Parking,0.0,,,,Compliant,,Multi-usages,37,1.0,1,2
25276,2016,NonResidential,Warehouse,Pedersens Rentals,4500 4th Avenue South,Seattle,WA,98134.0,3958900645,2,GREATER DUWAMISH,47.56318,-122.32889,1.0,1,31569,0,31569,Non-Refrigerated Warehouse,33000.0,,,,,,Compliant,,Mono-usage,54,1.0,0,1
27882,2016,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,Seattle,WA,98122.0,6003000605,3,EAST,47.61556,-122.32048,1.0,2,27938,0,27938,Office,13917.0,Retail Store,13188.0,,,,Compliant,,Multi-usages,91,1.0,1,2
692,2016,NonResidential,Other,2323 Elliott,2323 Elliott Avenue,Seattle,WA,98121.0,6780950000,7,DOWNTOWN,47.61234,-122.34897,1.0,6,275982,197130,78852,Parking,197040.0,Office,78852.0,,,,Compliant,,Multi-usages,33,0.2857142857142857,1,2
23846,2016,NonResidential,Small- and Mid-Sized Office,Diamond Building,3161 Elliott Avenue,Seattle,WA,98121.0,7666202225,7,DOWNTOWN,47.61833,-122.35871,1.0,3,34030,0,34030,Office,34030.0,,,,,,Compliant,,Mono-usage,37,1.0,0,1
24117,2016,NonResidential,Other,IMAGINE VISUAL SERVICE (ID24117),665 S DAKOTA ST,Seattle,WA,98108.0,7886100450,2,GREATER DUWAMISH,47.56671,-122.32446,1.0,1,20819,0,20819,Manufacturing/Industrial Plant,20819.0,,,,,,Compliant,,Mono-usage,42,1.0,0,1
21496,2016,NonResidential,Mixed Use Property,Soames Dunn Building,1916 Pike Place,Seattle,WA,98101.0,1977200425,7,DOWNTOWN,47.61014,-122.34251,1.0,1,34617,0,34617,Other - Restaurant/Bar,6455.0,Office,5813.0,Manufacturing/Industrial Plant,5581.0,,Compliant,,Multi-usages,98,1.0,1,8
27389,2016,NonResidential,Small- and Mid-Sized Office,Leschi Lakecenter,120 Lakeside,Seattle,WA,98122.0,4114601145,3,CENTRAL,47.60207,-122.28481,6.0,2,75868,0,75868,Office,50379.0,Restaurant,12622.0,Retail Store,6662.0,,Compliant,,Multi-usages,60,1.0,1,4
518,2016,NonResidential,Retail Store,AURORA ACRES (ID518),13200 AURORA AVE N,Seattle,WA,98133.0,1926049371,5,NORTHWEST,47.7249,-122.34332,1.0,1,114000,0,114000,Retail Store,57805.0,Supermarket/Grocery Store,56312.0,,,,Compliant,,Multi-usages,49,1.0,1,2
26720,2016,NonResidential,Warehouse,Seattle Lighting Fixture,222 2nd Ave  Ext S,Seattle,WA,98104.0,5247801115,7,DOWNTOWN,47.59986,-122.32987,1.0,4,43484,0,43484,Non-Refrigerated Warehouse,26416.0,Retail Store,9531.0,Office,7537.0,,Compliant,,Multi-usages,110,1.0,1,3
527,2016,NonResidential,Warehouse,Northwest Corporate Park,5900 4th Ave S,Seattle,WA,98108.0,2738100355,2,GREATER DUWAMISH,47.54983,-122.32858,1.0,2,90000,0,90000,Non-Refrigerated Warehouse,70000.0,Office,20000.0,,,,Compliant,,Multi-usages,49,1.0,1,2
329,2016,NonResidential,Large Office,1700 Seventh Ave,1700 Seventh,Seattle,WA,98101.0,0659000235,7,DOWNTOWN,47.61399,-122.33523,1.0,23,747747,205076,542671,Office,542461.0,Parking,219045.0,Restaurant,9337.0,2017201620152014201320122011201020092008,Compliant,,Multi-usages,16,0.7257414606812197,1,3
24593,2016,NonResidential,Self-Storage Facility,1st Ave Self Storage,2400 1st Ave S,Seattle,WA,98134.0,7666206065,2,GREATER DUWAMISH,47.58168,-122.33369,1.0,2,25821,0,25821,Self-Storage Facility,25821.0,,,,,,Compliant,,Mono-usage,91,1.0,0,1
19477,2016,NonResidential,Warehouse,SeaTac Marine Services,6701 Fox Ave S,Seattle,WA,98108.0,0001800128,2,GREATER DUWAMISH,47.54137,-122.33051,1.0,1,44100,0,44100,Non-Refrigerated Warehouse,40000.0,,,,,,Compliant,,Mono-usage,40,1.0,0,1
82,2016,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services,1700 E. Cherry St,Seattle,WA,98122.0,2254501944,3,CENTRAL,47.60823,-122.30956,1.0,2,54984,0,54984,Office,54984.0,,,,,,Compliant,,Mono-usage,54,1.0,0,1
